scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-02-02;00:00;MP4a;Sonderausgang;2879961T;Sonderfahrten;1;1;70.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880315T;WAB NV - großer NV;1;1;125.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880777T;NV Silagi;1;1;58.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880836T;NV VP Logistik;2;2;788.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880839T;NV VP Logistik;1;1;46.1;
2026-02-02;00:00;MP4a;Sonderausgang;2880842T;NV Ciortan;4;10;1146.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880846T;NV Tiroch;1;1;100.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880847T;NV Tiroch;1;1;480.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880849T;NV Tiroch;1;1;120.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880851T;NV AS Transporte;1;1;407.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880880T;Direkt ab Gersthofen;2;468;178746.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880886T;WAB NV - großer NV;2;2;473.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880902T;WAB NV - großer NV;4;27;2319.5;
2026-02-02;00:00;MP4a;Sonderausgang;2880967T;Sonderfahrten;1;1;86.0;
2026-02-02;00:00;MP4a;Sonderausgang;2880968T;WAB NV - großer NV;10;51;11150.0;
2026-02-02;00:00;MP4a;Sonderausgang;2881068T;WAB NV - großer NV;1;1;22.0;
2026-02-02;00:00;MP4a;Sonderausgang;2881169T;NV Strauss;1;1;96.7;
2026-02-02;00:00;MP4a;Sonderausgang;2881186T;Fallback;1;1;143.0;
2026-02-02;00:00;MP5;SE Entladung FV;;;1698;11768;2006553.4;
2026-02-02;00:00;MP7;SA Verladung FV;;;1;6;532.0;
2026-02-02;00:00;MP7;SA Verladung FV;2874869T;NV AS Transporte;1;2;124.0;
2026-02-02;00:00;MP7;SA Verladung FV;2877874T;WAB NV - großer NV;1;10;3138.5;
2026-02-02;00:00;MP7;SA Verladung FV;2877990T;WAB NV - großer NV;1;12;6216.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878328T;NV Ciortan;1;2;1960.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878601T;NV DS Transporte;9;12;3086.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878602T;NV DS Transporte;7;13;1319.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878603T;NV Fischer;14;76;6803.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878604T;NV Fischer;13;159;3633.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878605T;NV Fischer;16;25;2602.5;
2026-02-02;00:00;MP7;SA Verladung FV;2878606T;NV Fischer;12;36;13214.1;
2026-02-02;00:00;MP7;SA Verladung FV;2878607T;NV Fischer;15;59;4408.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878608T;NV DS Transporte;11;103;7838.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878609T;NV DS Transporte;8;113;2912.2;
2026-02-02;00:00;MP7;SA Verladung FV;2878610T;NV Strauss;10;24;6432.5;
2026-02-02;00:00;MP7;SA Verladung FV;2878611T;NV Strauss;8;26;4846.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878614T;NV Strauss;13;31;387.1;
2026-02-02;00:00;MP7;SA Verladung FV;2878615T;NV Strauss;6;10;548.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878618T;NV Strauss;11;25;3758.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878619T;NV Strauss;7;13;2013.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878620T;NV DS Transporte;12;66;9704.9;
2026-02-02;00:00;MP7;SA Verladung FV;2878621T;NV DS Transporte;12;50;3923.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878622T;NV AS Transporte;14;70;6066.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878623T;NV AS Transporte;14;31;3008.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878626T;NV Fischer;4;15;5521.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878648T;NV DS Transporte;5;21;6763.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878649T;NV DS Transporte;12;18;3827.3;
2026-02-02;00:00;MP7;SA Verladung FV;2878650T;NV Strauss;11;14;2591.6;
2026-02-02;00:00;MP7;SA Verladung FV;2878651T;NV Strauss;7;24;5462.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878652T;NV DS Transporte;13;40;792.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878653T;NV DS Transporte;10;85;12483.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878654T;NV DS Transporte;8;37;5085.5;
2026-02-02;00:00;MP7;SA Verladung FV;2878655T;NV DS Transporte;8;26;3898.2;
2026-02-02;00:00;MP7;SA Verladung FV;2878656T;NV DS Transporte;10;60;11901.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878658T;NV DS Transporte;11;19;833.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878659T;NV Ciortan;15;48;5631.9;
2026-02-02;00:00;MP7;SA Verladung FV;2878662T;NV Ciortan;15;23;877.6;
2026-02-02;00:00;MP7;SA Verladung FV;2878663T;NV AS Transporte;12;149;4455.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878664T;NV AS Transporte;12;24;5728.4;
2026-02-02;00:00;MP7;SA Verladung FV;2878665T;NV AS Transporte;14;31;10681.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878668T;NV DS Transporte;10;78;10707.7;
2026-02-02;00:00;MP7;SA Verladung FV;2878669T;NV DS Transporte;5;14;3821.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878670T;NV DS Transporte;10;11;813.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878671T;NV AS Transporte;4;46;9535.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878673T;NV AS Transporte;11;36;4651.2;
2026-02-02;00:00;MP7;SA Verladung FV;2878674T;NV Ciortan;30;133;16287.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878676T;NV AS Transporte;9;21;7381.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878678T;NV AS Transporte;15;76;8329.1;
2026-02-02;00:00;MP7;SA Verladung FV;2878682T;NV Tiroch;8;14;1858.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878683T;NV Tiroch;10;16;1622.8;
2026-02-02;00:00;MP7;SA Verladung FV;2878684T;NV Tiroch;14;17;2094.6;
2026-02-02;00:00;MP7;SA Verladung FV;2878688T;NV Tiroch;4;4;623.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878689T;NV Tiroch;3;42;10981.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878690T;DM AS-Transport;12;33;11276.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878691T;DM AS-Transport;11;49;11821.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878692T;DM AS-Transport;10;31;7338.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878693T;NV AS Transporte;6;12;1247.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878694T;NV AS Transporte;12;33;5996.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878698T;DM AS-Transport;11;35;8306.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878701T;NV AS Transporte;1;1;51.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878711T;NV Alexandru;9;17;3769.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878713T;NV Strauss;9;26;3917.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878714T;NV Strauss;8;29;6336.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878716T;Sonderfahrten;6;77;860.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878718T;DM AS-Transport;11;14;4649.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878719T;DM AS-Transport;8;75;14672.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878720T;DM AS-Transport;12;56;17462.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878723T;NV AS Transporte;13;24;2481.5;
2026-02-02;00:00;MP7;SA Verladung FV;2878724T;NV Bogos Transporte;12;18;1801.2;
2026-02-02;00:00;MP7;SA Verladung FV;2878726T;NV Bogos Transporte;13;24;4542.7;
2026-02-02;00:00;MP7;SA Verladung FV;2878728T;NV Bogos Transporte;16;22;2552.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878730T;NV VP Logistik;12;28;6436.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878731T;NV VP Logistik;14;35;6222.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878733T;NV VP Logistik;4;7;2535.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878736T;NV Tuncay;4;47;6053.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878737T;NV Tuncay;15;15;1794.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878738T;NV Tuncay;10;59;5468.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878739T;NV Guth;12;18;4088.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878740T;NV Guth;10;21;9905.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878741T;NV Guth;5;57;7491.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878742T;NV VP Logistik;11;16;2815.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878743T;Sonderfahrten;4;175;10892.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878744T;NV Silagi;11;26;2033.5;
2026-02-02;00:00;MP7;SA Verladung FV;2878907T;DM AS-Transport;22;79;17264.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878909T;DM AS-Transport;19;41;10265.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878911T;DM AS-Transport;21;48;10837.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878913T;DM AS-Transport;23;65;17539.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878917T;DM AS-Transport;13;115;31803.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878919T;DM AS-Transport;22;113;30588.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878921T;DM AS-Transport;19;56;11682.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878923T;DM AS-Transport;20;73;17804.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878925T;DM AS-Transport;14;73;19877.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878978T;WAB NV - großer NV;1;4;1288.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878979T;NV AS Transporte;19;59;11315.0;
2026-02-02;00:00;MP7;SA Verladung FV;2878981T;NV AS Transporte;20;78;14111.2;
2026-02-02;00:00;MP7;SA Verladung FV;2878983T;NV Ciortan;17;70;20734.9;
2026-02-02;00:00;MP7;SA Verladung FV;2878985T;NV Ciortan;15;265;63697.1;
2026-02-02;00:00;MP7;SA Verladung FV;2878990T;WAB NV - großer NV;1;4;800.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879022T;WAB NV - großer NV;4;55;19093.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879032T;WAB NV - großer NV;4;94;17959.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879044T;WAB NV - großer NV;20;194;24552.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879054T;WAB NV - großer NV;3;6;1097.1;
2026-02-02;00:00;MP7;SA Verladung FV;2879064T;WAB NV - großer NV;7;43;27758.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879074T;WAB NV - großer NV;18;73;15403.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879080T;WAB NV - großer NV;4;85;23994.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879094T;WAB NV - großer NV;3;126;23505.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879108T;WAB NV - großer NV;10;149;55962.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879118T;WAB NV - großer NV;5;106;40371.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879128T;WAB NV - großer NV;2;25;9909.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879138T;WAB NV - großer NV;9;177;83962.7;
2026-02-02;00:00;MP7;SA Verladung FV;2879148T;WAB NV - großer NV;6;478;50888.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879160T;WAB NV - großer NV;17;223;39888.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879178T;WAB NV - großer NV;4;43;6774.2;
2026-02-02;00:00;MP7;SA Verladung FV;2879180T;WAB NV - großer NV;1;400;65200.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879194T;WAB NV - großer NV;8;144;60553.4;
2026-02-02;00:00;MP7;SA Verladung FV;2879218T;WAB NV - großer NV;5;19;7089.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879234T;WAB NV - großer NV;7;51;9647.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879244T;WAB NV - großer NV;4;43;19975.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879264T;WAB NV - großer NV;9;232;70976.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879274T;WAB NV - großer NV;10;45;8814.7;
2026-02-02;00:00;MP7;SA Verladung FV;2879284T;Sonderfahrten;8;14;893.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879331T;NV Ciortan;17;20;3940.6;
2026-02-02;00:00;MP7;SA Verladung FV;2879343T;NV Yeritsyan;12;15;1472.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879345T;NV Yeritsyan;14;18;1843.1;
2026-02-02;00:00;MP7;SA Verladung FV;2879346T;NV Yeritsyan;17;50;11399.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879371T;WAB NV - großer NV;2;116;19172.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879396T;WAB NV - großer NV;6;6;535.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879439T;WAB NV - großer NV;1;16;1640.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879465T;WAB NV - großer NV;9;1786;78770.5;
2026-02-02;00:00;MP7;SA Verladung FV;2879502T;NV AS Transporte;8;594;12818.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879504T;NV Yeritsyan;14;18;2787.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879505T;Sonderfahrten;6;6;801.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879506T;NV VP Logistik;3;3;249.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879523T;NV Yeritsyan;15;97;7087.8;
2026-02-02;00:00;MP7;SA Verladung FV;2879525T;Sonderfahrten;15;21;652.2;
2026-02-02;00:00;MP7;SA Verladung FV;2879526T;Sonderfahrten;9;333;11854.3;
2026-02-02;00:00;MP7;SA Verladung FV;2879527T;NV LT Trans;10;221;17084.3;
2026-02-02;00:00;MP7;SA Verladung FV;2879528T;NV LT Trans;2;2;682.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879529T;NV LT Trans;9;27;4972.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879531T;NV LT Trans;15;15;2520.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879533T;NV LT Trans;14;32;4440.1;
2026-02-02;00:00;MP7;SA Verladung FV;2879535T;NV Silagi;12;65;16287.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879536T;NV Silagi;18;51;2962.8;
2026-02-02;00:00;MP7;SA Verladung FV;2879540T;Sonderfahrten;6;30;2906.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879552T;Sonderfahrten;4;58;15292.2;
2026-02-02;00:00;MP7;SA Verladung FV;2879582T;WAB NV - großer NV;6;60;5597.3;
2026-02-02;00:00;MP7;SA Verladung FV;2879592T;NV Silagi;10;43;9237.9;
2026-02-02;00:00;MP7;SA Verladung FV;2879593T;NV Silagi;14;41;2959.6;
2026-02-02;00:00;MP7;SA Verladung FV;2879868T;NV AS Transporte;5;11;2334.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879900T;NV DS Transporte;1;1;499.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879904T;NV Ciortan;1;2;338.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879907T;NV Ciortan;2;2;144.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879908T;NV AS Transporte;1;1;150.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879909T;NV AS Transporte;3;3;334.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879918T;NV AS Transporte;2;2;819.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879946T;NV AS Transporte;3;6;904.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879961T;Sonderfahrten;1;1;22.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879968T;NV AS Transporte;1;1;167.0;
2026-02-02;00:00;MP7;SA Verladung FV;2879984T;NV Guth;1;16;1208.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880220T;NV AS Transporte;1;1;25.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880222T;NV AS Transporte;5;445;4115.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880241T;WAB NV - großer NV;11;54;8992.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880305T;WAB NV - großer NV;1;4;1148.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880335T;WAB NV - großer NV;4;19;776.2;
2026-02-02;00:00;MP7;SA Verladung FV;2880389T;WAB NV - großer NV;1;1;111.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880475T;WAB NV - großer NV;1;1;101.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880776T;NV Silagi;1;1;170.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880793T;Sonderfahrten;1;1;182.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880834T;NV Silagi;1;1;516.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880835T;Sonderfahrten;13;13;568.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880836T;NV VP Logistik;12;12;2020.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880837T;NV VP Logistik;7;7;700.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880838T;NV VP Logistik;6;9;843.5;
2026-02-02;00:00;MP7;SA Verladung FV;2880839T;NV VP Logistik;4;5;770.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880840T;NV Fischer;12;29;4191.4;
2026-02-02;00:00;MP7;SA Verladung FV;2880842T;NV Ciortan;13;175;7016.4;
2026-02-02;00:00;MP7;SA Verladung FV;2880843T;NV DS Transporte;11;12;659.8;
2026-02-02;00:00;MP7;SA Verladung FV;2880845T;NV Tiroch;12;39;7893.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880846T;NV Tiroch;10;10;1700.5;
2026-02-02;00:00;MP7;SA Verladung FV;2880847T;NV Tiroch;4;7;1463.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880849T;NV Tiroch;11;83;4502.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880851T;NV AS Transporte;7;26;10877.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880852T;NV DS Transporte;6;6;785.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880858T;NV DS Transporte;11;19;4055.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880886T;WAB NV - großer NV;15;78;33400.9;
2026-02-02;00:00;MP7;SA Verladung FV;2880893T;WAB NV - großer NV;11;73;58130.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880902T;WAB NV - großer NV;9;42;21930.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880916T;NV Tiroch;5;13;2572.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880928T;WAB NV - großer NV;4;58;12736.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880942T;WAB NV - großer NV;3;157;29022.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880949T;Sonderfahrten;3;3;260.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880967T;Sonderfahrten;3;3;350.0;
2026-02-02;00:00;MP7;SA Verladung FV;2880968T;WAB NV - großer NV;12;36;13839.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881025T;Sonderfahrten;2;13;5070.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881068T;WAB NV - großer NV;2;37;20568.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881187T;Fallback;1;64;2384.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881217T;NV Ciortan;1;1;77.2;
2026-02-02;00:00;MP7;SA Verladung FV;2881222T;NV AS Transporte;1;1;22.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881274T;Sonderfahrten;2;2;37.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881542T;WAB NV - großer NV;2;5;1240.0;
2026-02-02;00:00;MP7;SA Verladung FV;2881552T;WAB NV - großer NV;1;4;724.0;
2026-02-02;00:00;MP7;SA Verladung FV;2882054T;NV AS Transporte;1;1;400.0;
2026-02-02;00:00;MP7;SA Verladung FV;2882075T;NV Yeritsyan;1;1;169.0;
2026-02-02;00:00;MP7;SA Verladung FV;2882134T;WAB NV - großer NV;4;22;6909.0;
2026-02-02;00:00;MP7;SA Verladung FV;2882481T;NV Strauss;1;1;33.0;
2026-02-02;00:00;MP7;SA Verladung FV;2883548T;WAB NV - großer NV;4;666;111550.0;
2026-02-02;00:00;MP7;SA Verladung FV;2886354T;NV Tiroch;1;1;60.0;
2026-02-02;00:00;MP9a;Sonderscan;;;24;35;7591.9;
2026-02-02;00:00;MP9b;NV Eingang;;;489;1847;239181.9;
2026-02-03;00:00;MP2;Nat. Eingang;;;13;467;67126.1;
2026-02-03;00:00;MP2;Nat. Eingang;2879426T;WAB NV - Abholer;1;7;1449.8;
2026-02-03;00:00;MP2;Nat. Eingang;2879430T;WAB NV - Abholer;1;1;40.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879525T;Sonderfahrten;1;1;72.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879849T;NV Fischer;13;50;3733.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879850T;NV Fischer;1;4;224.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879851T;NV Fischer;2;74;12052.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879852T;NV Fischer;5;15;2673.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879853T;NV Fischer;8;24;4654.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879854T;NV DS Transporte;14;56;3689.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879855T;NV DS Transporte;5;5;461.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879856T;NV Strauss;1;1;1350.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879857T;NV Strauss;2;5;814.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879860T;NV Strauss;2;2;91.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879861T;NV Strauss;2;2;23.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879866T;NV DS Transporte;2;2;75.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879867T;NV DS Transporte;8;19;6057.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879868T;NV AS Transporte;4;28;13360.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879869T;NV AS Transporte;11;21;1822.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879872T;NV Fischer;3;3;1592.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879894T;NV DS Transporte;5;13;2939.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879896T;NV Strauss;4;31;3706.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879897T;NV DS Transporte;1;2;44.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879899T;NV DS Transporte;10;13;2491.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879900T;NV DS Transporte;3;5;310.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879903T;NV DS Transporte;3;3;164.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879904T;NV Ciortan;4;7;1866.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879907T;NV Ciortan;3;18;1570.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879909T;NV AS Transporte;4;35;10355.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879910T;NV AS Transporte;3;41;3854.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879913T;NV DS Transporte;7;10;2040.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879914T;NV DS Transporte;11;89;15641.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879915T;NV DS Transporte;2;10;206.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879918T;NV AS Transporte;4;7;831.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879919T;NV Ciortan;2;2;210.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879921T;NV AS Transporte;6;83;7771.5;
2026-02-03;00:00;MP2;Nat. Eingang;2879923T;NV AS Transporte;1;1;250.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879926T;NV Tiroch;5;5;420.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879927T;NV Tiroch;2;2;50.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879928T;NV Tiroch;4;4;1253.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879929T;NV Tiroch;9;10;2038.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879933T;NV Tiroch;9;12;3106.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879934T;NV Tiroch;6;6;757.7;
2026-02-03;00:00;MP2;Nat. Eingang;2879939T;NV AS Transporte;6;6;897.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879946T;NV AS Transporte;3;3;114.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879956T;NV Alexandru;6;9;727.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879959T;NV Strauss;1;1;443.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879968T;NV AS Transporte;6;6;458.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879969T;NV Bogos Transporte;7;10;2477.9;
2026-02-03;00:00;MP2;Nat. Eingang;2879971T;NV Bogos Transporte;8;33;6370.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879973T;NV Bogos Transporte;4;4;965.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879975T;NV VP Logistik;2;2;295.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879976T;NV VP Logistik;6;42;7301.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879978T;NV VP Logistik;4;7;2125.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879981T;NV Tuncay;2;2;100.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879982T;NV Tuncay;9;23;2274.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879983T;NV Tuncay;2;11;430.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879984T;NV Guth;5;5;1076.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879985T;NV Guth;2;82;1521.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879986T;NV Guth;2;2;76.0;
2026-02-03;00:00;MP2;Nat. Eingang;2879987T;NV VP Logistik;5;5;1700.0;
2026-02-03;00:00;MP2;Nat. Eingang;2880186T;Hofmanagement;17;265;64171.0;
2026-02-03;00:00;MP2;Nat. Eingang;2880220T;NV AS Transporte;3;3;780.0;
2026-02-03;00:00;MP2;Nat. Eingang;2880222T;NV AS Transporte;4;23;10110.0;
2026-02-03;00:00;MP2;Nat. Eingang;2880224T;NV Ciortan;6;41;6584.2;
2026-02-03;00:00;MP2;Nat. Eingang;2880226T;NV Ciortan;3;30;8026.0;
