scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-01-26;18:00;MP2;Nat. Eingang;2872687T;WAB NV - Abholer;29;40;11045.1;
2026-01-26;18:00;MP2;Nat. Eingang;2872857T;WAB NV - Abholer;9;32;7235.0;
2026-01-26;18:00;MP2;Nat. Eingang;2873033T;WAB NV - Abholer;3;8;3060.6;
2026-01-26;18:00;MP2;Nat. Eingang;2873035T;WAB NV - Abholer;5;6;1505.8;
2026-01-26;18:00;MP2;Nat. Eingang;2873041T;WAB NV - Abholer;1;1;61.9;
2026-01-26;18:00;MP2;Nat. Eingang;2873091T;NV AS Transporte;6;6;864.0;
2026-01-26;18:00;MP2;Nat. Eingang;2874433T;NV Silagi;1;3;1050.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872371T;Linien International;1;1;70.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872375T;Linien International;6;8;1657.9;
2026-01-26;18:00;MP4;Nat. Ausgang;2872381T;Linien International;4;12;4997.7;
2026-01-26;18:00;MP4;Nat. Ausgang;2872385T;Linien Süd;2;2;259.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872389T;Linien Süd;9;44;9300.2;
2026-01-26;18:00;MP4;Nat. Ausgang;2872393T;Linien Süd;3;8;3149.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872399T;Linien Süd;2;2;465.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872401T;Linien Südwest;12;12;1539.8;
2026-01-26;18:00;MP4;Nat. Ausgang;2872405T;Linien Ruhr;6;9;1762.4;
2026-01-26;18:00;MP4;Nat. Ausgang;2872468T;Fernverkehr AS;4;4;286.2;
2026-01-26;18:00;MP4;Nat. Ausgang;2872882T;Linien Ruhr;12;20;5004.2;
2026-01-26;18:00;MP4;Nat. Ausgang;2872886T;Linien Mitte;1;1;29.4;
2026-01-26;18:00;MP4;Nat. Ausgang;2872890T;Linien Mitte;5;21;3386.6;
2026-01-26;18:00;MP4;Nat. Ausgang;2872892T;Linien Ost;2;2;86.4;
2026-01-26;18:00;MP4;Nat. Ausgang;2872900T;Linien Südwest;5;40;8312.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872908T;Linien Süd;2;5;380.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872912T;Linien Süd;2;2;193.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872916T;Linien Ost;2;2;181.7;
2026-01-26;18:00;MP4;Nat. Ausgang;2872938T;Linien Südwest;1;1;302.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2872942T;Linien International;5;13;11816.9;
2026-01-26;18:00;MP4;Nat. Ausgang;2873071T;Linien International;1;16;1728.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2873079T;Linien Süd;2;2;241.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2873083T;Linien Süd;6;12;2670.8;
2026-01-26;18:00;MP4;Nat. Ausgang;2873085T;Linien Süd;4;4;634.7;
2026-01-26;18:00;MP4;Nat. Ausgang;2873142T;Linien Nord;3;5;1381.2;
2026-01-26;18:00;MP4;Nat. Ausgang;2873146T;Linien Mitte;7;46;2852.2;
2026-01-26;18:00;MP4;Nat. Ausgang;2873154T;Linien Süd;7;18;4755.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2873457T;Fernverkehr AS;2;5;4560.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2874117T;Linien Ruhr;1;4;666.0;
2026-01-26;18:00;MP4;Nat. Ausgang;2874312T;Linien International;2;31;4474.4;
2026-01-26;18:00;MP4;Nat. Ausgang;2874592T;Linien Ost;3;3;104.8;
2026-01-26;18:00;MP4;Nat. Ausgang;2874596T;Linien Ost;2;11;2508.7;
2026-01-26;18:00;MP4;Nat. Ausgang;2875481T;Linien Mitte;3;23;22375.0;
2026-01-26;18:00;MP5;SE Entladung FV;;;14;77;24827.0;
2026-01-26;18:00;MP7;SA Verladung FV;2873739T;DM AS-Transport;2;9;3258.0;
2026-01-26;18:00;MP7;SA Verladung FV;2873743T;DM AS-Transport;1;1;155.0;
2026-01-26;18:00;MP7;SA Verladung FV;2873751T;DM AS-Transport;1;6;2724.0;
2026-01-26;18:30;MP2;Nat. Eingang;2872148T;NV AS Transporte;1;1;18.0;
2026-01-26;18:30;MP2;Nat. Eingang;2872581T;WAB NV - Abholer;1;1;143.0;
2026-01-26;18:30;MP2;Nat. Eingang;2872669T;WAB NV - Abholer;20;143;3040.1;
2026-01-26;18:30;MP2;Nat. Eingang;2872857T;WAB NV - Abholer;1;16;3200.0;
2026-01-26;18:30;MP2;Nat. Eingang;2873035T;WAB NV - Abholer;1;2;586.9;
2026-01-26;18:30;MP2;Nat. Eingang;2874426T;NV Silagi;2;10;1430.0;
2026-01-26;18:30;MP4;Nat. Ausgang;;;2;21;1475.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872377T;Linien International;2;5;1769.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872385T;Linien Süd;3;3;801.8;
2026-01-26;18:30;MP4;Nat. Ausgang;2872389T;Linien Süd;16;20;4238.9;
2026-01-26;18:30;MP4;Nat. Ausgang;2872399T;Linien Süd;2;10;2730.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872468T;Fernverkehr AS;1;1;33.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872882T;Linien Ruhr;17;31;3279.5;
2026-01-26;18:30;MP4;Nat. Ausgang;2872886T;Linien Mitte;1;2;230.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872896T;Linien Südwest;14;39;2142.1;
2026-01-26;18:30;MP4;Nat. Ausgang;2872900T;Linien Südwest;2;2;246.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2872904T;Linien Süd;12;12;2226.8;
2026-01-26;18:30;MP4;Nat. Ausgang;2872916T;Linien Ost;14;21;4699.3;
2026-01-26;18:30;MP4;Nat. Ausgang;2872922T;Linien Süd;4;10;447.2;
2026-01-26;18:30;MP4;Nat. Ausgang;2872942T;Linien International;2;2;207.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2873096T;Linien Mitte;4;12;3626.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2873150T;Linien Süd;6;19;3488.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2874169T;Linien Mitte;1;1;128.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2874312T;Linien International;1;6;860.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2874316T;Linien Nord;10;17;3610.4;
2026-01-26;18:30;MP4;Nat. Ausgang;2874385T;Linien Nord;11;40;11301.9;
2026-01-26;18:30;MP4;Nat. Ausgang;2874592T;Linien Ost;3;3;495.8;
2026-01-26;18:30;MP4;Nat. Ausgang;2874607T;Linien Südwest;9;45;2424.0;
2026-01-26;18:30;MP4;Nat. Ausgang;2875481T;Linien Mitte;4;9;3865.0;
2026-01-26;18:30;MP4a;Sonderausgang;2869389T;Fallback;1;4;646.0;
2026-01-26;18:30;MP4a;Sonderausgang;2872468T;Fernverkehr AS;1;676;214214.0;
2026-01-26;18:30;MP5;SE Entladung FV;;;3;13;5441.0;
2026-01-26;18:30;MP7;SA Verladung FV;2873743T;DM AS-Transport;3;14;4498.0;
2026-01-26;18:30;MP7;SA Verladung FV;2873755T;DM AS-Transport;2;17;6335.0;
2026-01-26;19:00;MP4;Nat. Ausgang;;;1;6;742.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2871781T;Linien Süd;1;2;1284.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2872389T;Linien Süd;5;6;853.9;
2026-01-26;19:00;MP4;Nat. Ausgang;2872397T;Linien Süd;13;75;10360.4;
2026-01-26;19:00;MP4;Nat. Ausgang;2872399T;Linien Süd;1;2;703.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2872886T;Linien Mitte;12;17;2511.1;
2026-01-26;19:00;MP4;Nat. Ausgang;2872896T;Linien Südwest;5;8;349.5;
2026-01-26;19:00;MP4;Nat. Ausgang;2872900T;Linien Südwest;6;11;1214.4;
2026-01-26;19:00;MP4;Nat. Ausgang;2872912T;Linien Süd;7;10;1604.5;
2026-01-26;19:00;MP4;Nat. Ausgang;2872916T;Linien Ost;3;11;1023.7;
2026-01-26;19:00;MP4;Nat. Ausgang;2872922T;Linien Süd;1;1;32.6;
2026-01-26;19:00;MP4;Nat. Ausgang;2872938T;Linien Südwest;10;37;3020.4;
2026-01-26;19:00;MP4;Nat. Ausgang;2873096T;Linien Mitte;3;9;163.6;
2026-01-26;19:00;MP4;Nat. Ausgang;2873154T;Linien Süd;5;5;1029.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2873158T;Linien Süd;3;18;438.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2874125T;Linien Ruhr;4;7;424.8;
2026-01-26;19:00;MP4;Nat. Ausgang;2874592T;Linien Ost;2;5;703.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2874607T;Linien Südwest;3;7;180.0;
2026-01-26;19:00;MP4;Nat. Ausgang;2875871T;Linien Südwest;4;11;3762.0;
2026-01-26;19:00;MP4a;Sonderausgang;2870779T;Fallback;1;1;33.0;
2026-01-26;19:00;MP5;SE Entladung FV;;;15;140;42479.0;
2026-01-26;19:30;MP4;Nat. Ausgang;2872912T;Linien Süd;1;42;1572.0;
2026-01-26;19:30;MP4;Nat. Ausgang;2873154T;Linien Süd;1;4;1320.0;
2026-01-26;19:30;MP4;Nat. Ausgang;2875871T;Linien Südwest;1;2;517.0;
2026-01-26;19:30;MP5;SE Entladung FV;;;22;676;29480.0;
2026-01-26;20:00;MP5;SE Entladung FV;;;27;318;37768.0;
2026-01-26;20:30;MP5;SE Entladung FV;;;22;47;21683.0;
2026-01-26;20:30;MP7;SA Verladung FV;2873751T;DM AS-Transport;3;20;1932.0;
2026-01-26;21:00;MP7;SA Verladung FV;2873739T;DM AS-Transport;7;153;5195.0;
2026-01-26;21:00;MP7;SA Verladung FV;2873743T;DM AS-Transport;7;28;7431.0;
2026-01-26;21:00;MP7;SA Verladung FV;2873755T;DM AS-Transport;2;31;11216.0;
2026-01-26;22:00;MP5;SE Entladung FV;;;24;59;6688.0;
2026-01-26;22:00;MP7;SA Verladung FV;2873739T;DM AS-Transport;1;4;1348.0;
2026-01-26;22:00;MP7;SA Verladung FV;2873743T;DM AS-Transport;4;97;15249.0;
2026-01-26;22:00;MP7;SA Verladung FV;2873755T;DM AS-Transport;5;39;3360.0;
2026-01-26;22:30;MP5;SE Entladung FV;;;11;54;3007.0;
2026-01-26;22:30;MP7;SA Verladung FV;2873739T;DM AS-Transport;8;40;5703.0;
2026-01-26;23:00;MP5;SE Entladung FV;;;43;1671;49883.0;
2026-01-26;23:00;MP7;SA Verladung FV;2873743T;DM AS-Transport;3;14;5016.0;
2026-01-26;23:00;MP7;SA Verladung FV;2873751T;DM AS-Transport;2;11;3954.0;
2026-01-26;23:30;MP5;SE Entladung FV;;;14;631;14028.0;
2026-01-26;23:30;MP7;SA Verladung FV;2873739T;DM AS-Transport;1;9;4083.0;
2026-01-26;23:30;MP7;SA Verladung FV;2873751T;DM AS-Transport;13;60;7578.0;
2026-01-26;23:30;MP7;SA Verladung FV;2873755T;DM AS-Transport;6;23;7866.0;
2026-01-27;00:00;MP5;SE Entladung FV;;;75;190;34734.0;
2026-01-27;00:30;MP4a;Sonderausgang;2875879T;WAB NV - großer NV;3;18;2445.0;
2026-01-27;00:30;MP5;SE Entladung FV;;;106;421;69194.8;
2026-01-27;00:30;MP7;SA Verladung FV;2873896T;WAB NV - großer NV;3;6;968.4;
2026-01-27;00:30;MP7;SA Verladung FV;2873912T;WAB NV - großer NV;2;3;450.0;
2026-01-27;00:30;MP7;SA Verladung FV;2874050T;WAB NV - großer NV;1;49;5334.0;
2026-01-27;00:30;MP7;SA Verladung FV;2874096T;WAB NV - großer NV;1;1;185.0;
2026-01-27;00:30;MP7;SA Verladung FV;2875879T;WAB NV - großer NV;1;1;68.0;
2026-01-27;01:00;MP4a;Sonderausgang;2874414T;WAB NV - großer NV;1;1;154.7;
2026-01-27;01:00;MP5;SE Entladung FV;;;64;154;34751.0;
2026-01-27;01:00;MP7;SA Verladung FV;2873912T;WAB NV - großer NV;6;40;12601.0;
2026-01-27;01:00;MP7;SA Verladung FV;2874050T;WAB NV - großer NV;1;1;751.0;
2026-01-27;01:30;MP4a;Sonderausgang;2873992T;WAB NV - großer NV;2;2;103.0;
2026-01-27;01:30;MP4a;Sonderausgang;2875224T;WAB NV - großer NV;1;16;2160.3;
2026-01-27;01:30;MP4a;Sonderausgang;2875788T;WAB NV - großer NV;1;4;665.6;
2026-01-27;01:30;MP5;SE Entladung FV;;;91;434;90558.4;
2026-01-27;01:30;MP7;SA Verladung FV;2873822T;WAB NV - großer NV;3;16;10478.0;
2026-01-27;01:30;MP7;SA Verladung FV;2873896T;WAB NV - großer NV;1;16;2344.0;
2026-01-27;01:30;MP7;SA Verladung FV;2873992T;WAB NV - großer NV;2;2;841.0;
2026-01-27;01:30;MP7;SA Verladung FV;2874096T;WAB NV - großer NV;1;4;3100.0;
2026-01-27;01:30;MP7;SA Verladung FV;2874414T;WAB NV - großer NV;1;1;44.0;
2026-01-27;01:30;MP7;SA Verladung FV;2875144T;WAB NV - großer NV;3;9;733.0;
2026-01-27;01:30;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;1;1;138.0;
2026-01-27;01:30;MP7;SA Verladung FV;2875879T;WAB NV - großer NV;1;1;187.5;
2026-01-27;02:00;MP4a;Sonderausgang;2874601T;WAB NV - großer NV;1;1;117.0;
2026-01-27;02:00;MP5;SE Entladung FV;;;50;182;38647.4;
2026-01-27;02:00;MP7;SA Verladung FV;2873940T;WAB NV - großer NV;2;26;5022.0;
2026-01-27;02:00;MP7;SA Verladung FV;2875166T;WAB NV - großer NV;2;2;346.0;
2026-01-27;02:00;MP7;SA Verladung FV;2875378T;WAB NV - großer NV;5;71;1557.0;
2026-01-27;02:00;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;1;6;306.0;
2026-01-27;02:30;MP4a;Sonderausgang;2873876T;WAB NV - großer NV;1;49;13650.0;
2026-01-27;02:30;MP4a;Sonderausgang;2874297T;WAB NV - großer NV;1;81;64746.0;
2026-01-27;02:30;MP5;SE Entladung FV;;;82;402;56738.1;
2026-01-27;02:30;MP7;SA Verladung FV;2873876T;WAB NV - großer NV;1;25;400.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873896T;WAB NV - großer NV;1;1;230.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873906T;WAB NV - großer NV;1;400;11780.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873926T;WAB NV - großer NV;3;6;815.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873940T;WAB NV - großer NV;1;9;135.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873970T;WAB NV - großer NV;1;9;4239.0;
2026-01-27;02:30;MP7;SA Verladung FV;2873992T;WAB NV - großer NV;5;19;2034.0;
2026-01-27;02:30;MP7;SA Verladung FV;2874026T;WAB NV - großer NV;1;49;23835.0;
2026-01-27;02:30;MP7;SA Verladung FV;2874203T;WAB NV - großer NV;1;36;4296.0;
2026-01-27;02:30;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;1;20;10236.0;
2026-01-27;02:30;MP7;SA Verladung FV;2875791T;WAB NV - großer NV;1;9;4608.0;
2026-01-27;03:00;MP4a;Sonderausgang;2873906T;WAB NV - großer NV;1;4;632.9;
2026-01-27;03:00;MP4a;Sonderausgang;2874066T;WAB NV - großer NV;2;2;853.5;
2026-01-27;03:00;MP4a;Sonderausgang;2874096T;WAB NV - großer NV;1;36;8100.0;
2026-01-27;03:00;MP4a;Sonderausgang;2874203T;WAB NV - großer NV;1;1;9.0;
2026-01-27;03:00;MP5;SE Entladung FV;;;116;338;84129.1;
2026-01-27;03:00;MP7;SA Verladung FV;2873822T;WAB NV - großer NV;1;6;3082.0;
2026-01-27;03:00;MP7;SA Verladung FV;2873906T;WAB NV - großer NV;3;45;9112.2;
2026-01-27;03:00;MP7;SA Verladung FV;2873992T;WAB NV - großer NV;1;1;105.0;
2026-01-27;03:00;MP7;SA Verladung FV;2874066T;WAB NV - großer NV;2;10;9938.0;
2026-01-27;03:00;MP7;SA Verladung FV;2874096T;WAB NV - großer NV;1;1;96.0;
2026-01-27;03:00;MP7;SA Verladung FV;2874203T;WAB NV - großer NV;1;1;34.0;
2026-01-27;03:00;MP7;SA Verladung FV;2874414T;WAB NV - großer NV;1;4;2046.0;
2026-01-27;03:00;MP7;SA Verladung FV;2875144T;WAB NV - großer NV;4;7;1131.0;
2026-01-27;03:00;MP7;SA Verladung FV;2875770T;WAB NV - großer NV;2;2;134.0;
2026-01-27;03:00;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;1;1;13.0;
2026-01-27;03:00;MP9a;Sonderscan;;;1;2;385.0;
2026-01-27;03:00;MP9b;NV Eingang;;;2;2;550.0;
2026-01-27;03:30;MP4a;Sonderausgang;2873970T;WAB NV - großer NV;1;9;8100.0;
2026-01-27;03:30;MP4a;Sonderausgang;2874297T;WAB NV - großer NV;2;53;53272.0;
2026-01-27;03:30;MP4a;Sonderausgang;2877237T;WAB NV - großer NV;1;25;2500.0;
2026-01-27;03:30;MP5;SE Entladung FV;;;78;188;40595.3;
2026-01-27;03:30;MP7;SA Verladung FV;2873854T;WAB NV - großer NV;1;4;436.0;
2026-01-27;03:30;MP7;SA Verladung FV;2873906T;WAB NV - großer NV;1;1;180.0;
2026-01-27;03:30;MP7;SA Verladung FV;2873970T;WAB NV - großer NV;2;5;3006.0;
2026-01-27;03:30;MP7;SA Verladung FV;2874106T;WAB NV - großer NV;1;16;772.0;
2026-01-27;03:30;MP7;SA Verladung FV;2874414T;WAB NV - großer NV;1;16;1476.0;
2026-01-27;03:30;MP7;SA Verladung FV;2875144T;WAB NV - großer NV;1;1;142.0;
2026-01-27;03:30;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;2;8;2712.0;
2026-01-27;04:00;MP4a;Sonderausgang;2872757T;WAB NV - großer NV;1;9;30.0;
2026-01-27;04:00;MP4a;Sonderausgang;2873970T;WAB NV - großer NV;1;9;30.0;
2026-01-27;04:00;MP4a;Sonderausgang;2873992T;WAB NV - großer NV;1;1;44.0;
2026-01-27;04:00;MP4a;Sonderausgang;2874012T;WAB NV - großer NV;1;4;4800.0;
2026-01-27;04:00;MP4a;Sonderausgang;2874026T;WAB NV - großer NV;1;36;5592.8;
2026-01-27;04:00;MP4a;Sonderausgang;2875811T;WAB NV - großer NV;1;4;3000.0;
2026-01-27;04:00;MP5;SE Entladung FV;;;80;361;100267.3;
2026-01-27;04:00;MP7;SA Verladung FV;2873822T;WAB NV - großer NV;2;13;6201.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873876T;WAB NV - großer NV;1;16;8544.4;
2026-01-27;04:00;MP7;SA Verladung FV;2873886T;WAB NV - großer NV;3;102;21225.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873906T;WAB NV - großer NV;3;81;12205.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873940T;WAB NV - großer NV;1;1;245.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873970T;WAB NV - großer NV;5;5;822.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873980T;WAB NV - großer NV;1;4;780.0;
2026-01-27;04:00;MP7;SA Verladung FV;2873992T;WAB NV - großer NV;1;1;64.0;
2026-01-27;04:00;MP7;SA Verladung FV;2874012T;WAB NV - großer NV;1;20;8264.0;
2026-01-27;04:00;MP7;SA Verladung FV;2874026T;WAB NV - großer NV;2;2;707.0;
2026-01-27;04:00;MP7;SA Verladung FV;2874050T;WAB NV - großer NV;2;2;298.0;
2026-01-27;04:00;MP7;SA Verladung FV;2874414T;WAB NV - großer NV;2;5;542.0;
2026-01-27;04:00;MP7;SA Verladung FV;2875338T;WAB NV - großer NV;2;21;3309.0;
2026-01-27;04:00;MP7;SA Verladung FV;2875770T;WAB NV - großer NV;1;1;49.0;
2026-01-27;04:00;MP7;SA Verladung FV;2875793T;WAB NV - großer NV;2;13;6340.1;
2026-01-27;04:00;MP7;SA Verladung FV;2875811T;WAB NV - großer NV;1;9;6705.0;
2026-01-27;04:30;MP4;Nat. Ausgang;2875352T;WAB NV - großer NV;1;1;102.0;
2026-01-27;04:30;MP5;SE Entladung FV;;;139;1032;122346.8;
2026-01-27;04:30;MP7;SA Verladung FV;2873747T;DM AS-Transport;2;18;6419.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873759T;DM AS-Transport;4;28;12738.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873822T;WAB NV - großer NV;1;12;6164.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873854T;WAB NV - großer NV;4;12;2868.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873886T;WAB NV - großer NV;1;2;518.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873896T;WAB NV - großer NV;1;4;424.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873926T;WAB NV - großer NV;1;25;375.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873970T;WAB NV - großer NV;2;13;2054.0;
2026-01-27;04:30;MP7;SA Verladung FV;2873980T;WAB NV - großer NV;1;16;9600.0;
2026-01-27;04:30;MP7;SA Verladung FV;2874026T;WAB NV - großer NV;4;4;509.0;
2026-01-27;04:30;MP7;SA Verladung FV;2874066T;WAB NV - großer NV;2;18;16518.0;
2026-01-27;04:30;MP7;SA Verladung FV;2874297T;WAB NV - großer NV;1;256;24320.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875144T;WAB NV - großer NV;1;1;174.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875166T;WAB NV - großer NV;4;30;5527.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875224T;WAB NV - großer NV;1;4;546.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875338T;WAB NV - großer NV;1;4;91.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875770T;WAB NV - großer NV;1;1;643.0;
2026-01-27;04:30;MP7;SA Verladung FV;2875793T;WAB NV - großer NV;1;4;2088.4;
2026-01-27;04:30;MP7;SA Verladung FV;2876514T;WAB NV - großer NV;2;32;4896.0;
2026-01-27;05:00;MP4;Nat. Ausgang;2875352T;WAB NV - großer NV;1;1;273.0;
2026-01-27;05:00;MP4a;Sonderausgang;2875879T;WAB NV - großer NV;2;2;289.0;
2026-01-27;05:00;MP5;SE Entladung FV;;;97;763;139125.4;
2026-01-27;05:00;MP7;SA Verladung FV;2873747T;DM AS-Transport;21;99;19637.0;
2026-01-27;05:00;MP7;SA Verladung FV;2873759T;DM AS-Transport;7;55;13934.0;
2026-01-27;05:00;MP7;SA Verladung FV;2873854T;WAB NV - großer NV;2;10;734.0;
2026-01-27;05:00;MP7;SA Verladung FV;2873912T;WAB NV - großer NV;2;32;7608.0;
2026-01-27;05:00;MP7;SA Verladung FV;2873926T;WAB NV - großer NV;8;170;6913.0;
2026-01-27;05:00;MP7;SA Verladung FV;2873950T;WAB NV - großer NV;2;79;28267.0;
2026-01-27;05:00;MP7;SA Verladung FV;2874066T;WAB NV - großer NV;1;9;4860.0;
2026-01-27;05:00;MP7;SA Verladung FV;2874414T;WAB NV - großer NV;1;81;9648.0;
2026-01-27;05:00;MP7;SA Verladung FV;2875791T;WAB NV - großer NV;1;1;117.0;
2026-01-27;05:00;MP7;SA Verladung FV;2875879T;WAB NV - großer NV;1;1;283.0;
2026-01-27;05:30;MP4a;Sonderausgang;2872196T;NV AS Transporte;2;4;23.0;
2026-01-27;05:30;MP4a;Sonderausgang;2873503T;NV AS Transporte;4;7;3701.5;
2026-01-27;05:30;MP4a;Sonderausgang;2873520T;NV Tiroch;17;29;640.0;
2026-01-27;05:30;MP4a;Sonderausgang;2873950T;WAB NV - großer NV;1;2;990.0;
2026-01-27;05:30;MP4a;Sonderausgang;2874012T;WAB NV - großer NV;1;9;1875.0;
2026-01-27;05:30;MP5;SE Entladung FV;;;119;1526;348340.5;
2026-01-27;05:30;MP7;SA Verladung FV;2873491T;NV Ciortan;1;4;748.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873503T;NV AS Transporte;6;28;3788.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873520T;NV Tiroch;2;10;2630.2;
2026-01-27;05:30;MP7;SA Verladung FV;2873747T;DM AS-Transport;1;1;13.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873759T;DM AS-Transport;11;50;12288.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873817T;NV Ciortan;1;10;880.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873864T;WAB NV - großer NV;3;19;2524.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873876T;WAB NV - großer NV;2;85;32696.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873886T;WAB NV - großer NV;1;2;518.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873906T;WAB NV - großer NV;2;2;93.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873912T;WAB NV - großer NV;1;88;15384.0;
2026-01-27;05:30;MP7;SA Verladung FV;2873950T;WAB NV - großer NV;1;18;7018.0;
2026-01-27;05:30;MP7;SA Verladung FV;2874012T;WAB NV - großer NV;4;19;3350.0;
2026-01-27;05:30;MP7;SA Verladung FV;2874050T;WAB NV - großer NV;2;5;1310.0;
2026-01-27;05:30;MP7;SA Verladung FV;2874066T;WAB NV - großer NV;1;1;30.0;
2026-01-27;05:30;MP7;SA Verladung FV;2875144T;WAB NV - großer NV;1;25;5955.0;
2026-01-27;05:30;MP7;SA Verladung FV;2875770T;WAB NV - großer NV;2;2;185.0;
2026-01-27;05:30;MP7;SA Verladung FV;2875788T;WAB NV - großer NV;1;1;150.0;
2026-01-27;05:30;MP7;SA Verladung FV;2875791T;WAB NV - großer NV;1;1;848.0;
2026-01-27;06:00;MP4a;Sonderausgang;2868100T;NV VP Logistik;1;2;30.0;
2026-01-27;06:00;MP4a;Sonderausgang;2871950T;NV VP Logistik;1;1;85.0;
2026-01-27;06:00;MP4a;Sonderausgang;2873491T;NV Ciortan;1;1;79.0;
2026-01-27;06:00;MP4a;Sonderausgang;2873520T;NV Tiroch;1;2;30.0;
2026-01-27;06:00;MP4a;Sonderausgang;2873545T;NV Strauss;1;1;60.0;
2026-01-27;06:00;MP4a;Sonderausgang;2873817T;NV Ciortan;1;4;300.0;
2026-01-27;06:00;MP4a;Sonderausgang;2874359T;NV LT Trans;1;1;120.0;
2026-01-27;06:00;MP4a;Sonderausgang;2874363T;NV LT Trans;1;1;90.0;
2026-01-27;06:00;MP4a;Sonderausgang;2874368T;NV Silagi;1;1;200.0;
2026-01-27;06:00;MP4a;Sonderausgang;2875740T;NV VP Logistik;2;2;100.0;
2026-01-27;06:00;MP4a;Sonderausgang;2875879T;WAB NV - großer NV;1;16;8640.0;
2026-01-27;06:00;MP5;SE Entladung FV;;;114;480;135678.3;
2026-01-27;06:00;MP7;SA Verladung FV;2873491T;NV Ciortan;7;34;4936.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873496T;NV AS Transporte;5;5;677.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873503T;NV AS Transporte;5;9;1618.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873513T;NV Tiroch;6;22;1877.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873520T;NV Tiroch;1;1;1000.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873526T;NV AS Transporte;1;1;82.0;
2026-01-27;06:00;MP7;SA Verladung FV;2873545T;NV Strauss;5;8;1492.0;
